The Economist,2010,Politics and Current Affairs,The Rule of Law,Tom Bingham,,
The Economist,2002,Politics and Current Affairs,"The Shield of Achilles: War, Peace and the Course of History",Philip Bobbitt,,
The Economist,2009,Politics and Current Affairs,The Silence and the Scorpion: The Coup Against Chávez and the Making of Modern Venezuela,Brian A. Nelson,,
The Economist,2002,Politics and Current Affairs,The Threatening Storm: The Case for Invading Iraq,Kenneth M. Pollack,,
The Economist,2008,Politics and Current Affairs,The Three Trillion Dollar War: The True Cost of the Iraq Conflict,Joseph E. Stiglitz,Linda J. Bilmes,
The Economist,2006,Politics and Current Affairs,The Trouble with Africa: Why Foreign Aid Isn't Working ,Robert Calderisi,,
The Economist,2010,Politics and Current Affairs,The Watchers: The Rise of America's Surveillance State, Shane Harris,,
The Economist,2003,Politics and Current Affairs,"The Zanzibar Chest: A Story of Life, Love, and Death in Foreign Lands",Aidan Hartley,,
The Economist,2007,Politics and Current Affairs,Through the Darkness: A Life in Zimbabwe,Judith Garfield Todd,,
The Economist,2011,Politics and Current Affairs,Tide Players: The Movers and Shakers of a Rising China,Jianying Zha,,
The Economist,2006,Politics and Current Affairs,White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good ,William Easterly,,
The Economist,2003,Politics and Current Affairs,World on Fire: How Exporting Free Market Democracy Breeds Ethnic Hatred and Global Instability,Amy Chua,,
The Economist,2009,Science and Technology,Catching Fire: How Cooking Made Us Human,Richard Wrangham,,
The Economist,2009,Science and Technology,Remarkable Creatures: Epic Adventures in the Search for the Origin of Species,Sean B. Carroll,,
The Economist,2009,Science and Technology,"The Strangest Man: The Hidden Life of Paul Dirac, Mystic of the Atom",Graham Farmelo,,
The Economist,2009,Science and Technology,"Why We Disagree About Climate Change: Understanding Controversy, Inaction and Opportunity",Mike Hulme,,
The Economist,2010,Science and Technology,"A Vast Machine: Computer Models, Climate Data, and the Politics of Global Warming",Paul Edwards,,
The Economist,2004,Science and Technology,Backroom Boys: The Secret Return of the British Boffin,Francis Spufford.,,
The Economist,2012,Science and Technology,Bad Pharma,Ben Goldacre,,
The Economist,2008,Science and Technology,Bad Science,Ben Goldacre,,
The Economist,2010,Science and Technology,"Biology is Technology: The Promise, Peril, and New Business of Engineering Life",Rob Carlson,,
The Economist,2005,Science and Technology,Collapse: How Societies Choose to Fail or Survive,Jared Diamond,,
The Economist,2005,Science and Technology,"Dr Peter Scardino's Prostate Book: The Complete Guide to Overcoming Prostate Cancer, Prostatitis, and BPH",Peter T. Scardino,Judith Kelman,
The Economist,2004,Science and Technology,Earth: An Intimate History,Richard Fortey,,
The Economist,2003,Science and Technology,Eating Apes,Dale Peterson,,
The Economist,2003,Science and Technology,Einstein's Clocks and Poincaré's Maps: Empires of Time,Peter Galison,,
The Economist,2008,Science and Technology,Fatal Misconception: The Struggle to Control World Population,Matthew Connelly,,
The Economist,2008,Science and Technology,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,Sudhir Venkatesh,,
The Economist,2011,Science and Technology,Global Warming Gridlock: Creating More Effective Strategies for Protecting the Planet,David Victor,,
The Economist,2012,Science and Technology,"Signal and the Noise: Why Most Predictions Fail but Some Don’t, The",Nate Silver,,
The Economist,2004,Science and Technology,Jacquard's Web: How a Hand Loom Led to the Birth of the Information Age,James Essinger,,
The Economist,2003,Science and Technology,"Nature via Nurture: Genes, Experience and What Makes Us Human",Matt Ridley,,
The Economist,2008,Science and Technology,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,Cass R. Sunstein,
The Economist,2012,Science and Technology,Ocean of Life: The Fate of Man and the Sea,Callum Roberts,,
The Economist,2005,Science and Technology,"Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos",Michio Kaku,,
The Economist,2005,Science and Technology,"Power, Sex, Suicide: Mitochondria and the Meaning of Life",Nick Lane,,
The Economist,2002,Science and Technology,Project Orion: The True Story of the Atomic Spaceship, George Dyson,,
The Economist,2011,Science and Technology,Revolutions that Made the Earth,Tim Lenton,Andrew Watson,
The Economist,2012,Science and Technology,Spillover: Animal Infections and the Next Human Pandemic,David Quammen,,
The Economist,2011,Science and Technology,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,,
The Economist,2008,Science and Technology,The Big Necessity: The Unmentionable World of Human Waste and Why It Matters,Rose George,,
The Economist,2010,Science and Technology,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,,
The Economist,2004,Science and Technology,The End of the Line: How Over-Fishing is Changing the World and What We Eat,Charles Clover,,
The Economist,2004,Science and Technology,The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World,Jim Shreeve,,
The Economist,2002,Science and Technology,The Glass Bathyscaphe: Glass and World History,Alan Macfarlane,Gerry Martin,
The Economist,2006,Science and Technology,The God Delusion ,Richard Dawkins,,
The Economist,2011,Science and Technology,The God Species: Saving the Planet in the Age of Humans,Mark Lynas,,
The Economist,2011,Science and Technology,"The Information: A History, a Theory, a Flood",James Gleick,,
The Economist,2002,Science and Technology,The Lunar Men: Five Friends Whose Curiosity Changed the World,Jenny Uglow,,
The Economist,2002,Science and Technology,The Man Who Lost His Language,Sheila Hale,,
The Economist,2002,Science and Technology,The Measure of All Things: The Seven-Year Odyssey and Hidden Error that Transformed the World,Ken Alder.,,
The Economist,2003,Science and Technology,The Music of the Primes: Searching to Solve the Greatest Mystery in Mathematics,Marcus du Sautoy,,
The Economist,2008,Science and Technology,The Princeton Companion to Mathematics,Timothy Gowers,June Barrow-Green,Imre Leader
The Economist,2011,Science and Technology,The Quantum Universe: Everything That Can Happen Does Happen,Brian Cox,Jeff Forshaw,
The Economist,2010,Science and Technology,The Rational Optimist: How Prosperity Evolves,Matt Ridley,,
The Economist,2006,Science and Technology,The Revenge of Gaia: Earth's Climate Crisis and the Fate of Humanity,James Lovelock,,
The Economist,2008,Science and Technology,"The Sun and the Moon: The Remarkable True Account of Hoaxers, Showmen, Duelling Journalists, and Lunar Man-Bats in Nineteenth-Century New York",Matthew Goodman,,
The Economist,2006,Science and Technology,"The Trouble with Physics: The Rise of String Theory, the Fall of a Science, and What Comes Next",Lee Smolin,,
The Economist,2005,Science and Technology,The Weather Makers: The History & Future Impact of Climate Change,Tim Flannery,,
The Economist,2010,Science and Technology,What Technology Wants,Kevin Kelly,,
The Economist,2010,Science and Technology,Where Good Ideas Come From: The Natural History of Innovation,Steven Johnson,,
Man Booker Prize ,2012,Fiction,Bring up the Bodies,Hilary Mantel,,
Man Booker Prize ,2008,Fiction,A Fraction of the Whole,Steve Toltz,,
Man Booker Prize ,2003,Fiction,Brick Lane,Monica Ali,,
Man Booker Prize ,2002,Fiction,Dirt Music,Tim Winton,,
Man Booker Prize ,2002,Fiction,Family Matters,Rohinton Mistry,,
Man Booker Prize ,2004,Fiction,Cloud Atlas,David Mitchell,,
Man Booker Prize ,2005,Fiction,A Long Long Way,Sebastian Barry,,
Man Booker Prize ,2007,Fiction,Mister Pip,Lloyd Jones,,
Man Booker Prize ,2005,Fiction,On Beauty,Zadie Smith,,
Man Booker Prize ,2007,Fiction,On Chesil Beach,Ian McEwan,,
Man Booker Prize ,2010,Fiction,Parrot and Olivier in America,Peter Carey,,
Man Booker Prize ,2010,Fiction,Room ,Emma Donoghue,,
Man Booker Prize ,2012,Fiction,The Garden of Evening Mists,Tan Twan Eng,,
Man Booker Prize ,2009,Fiction,The Glass Room,Simon Mawer,,
Man Booker Prize ,2004,Fiction,The Line of Beauty,Alan Hollinghurst,,
Man Booker Prize ,2009,Fiction,The Little Stranger,Sarah Waters,,
Man Booker Prize ,2004,Fiction,The Master,Colm Toibin,,
Man Booker Prize ,2008,Fiction,The Secret Scripture,Sebastian Barry,,
Man Booker Prize ,2009,Fiction,Wolf Hall,Hilary Mantel,,
Man Booker Prize ,2007,,Animal’s People,Indra Sinha,,
Man Booker Prize ,2005,,Arthur and George,Julian Barnes,,
Man Booker Prize ,2003,,Astonishing Splashes of Colour,Clare Morrall,,
Man Booker Prize ,2004,,Bitter Fruit,Achmat Dangor,,
Man Booker Prize ,2010,,C,Tom McCarthy,,
Man Booker Prize ,2006,,Carry Me Down,M. J. Hyland,,
Man Booker Prize ,2003,,D B C Pierre,Vernon God Little,,
Man Booker Prize ,2007,,Darkmans,Nicola Barker,,
Man Booker Prize ,2002,,Fingersmith,Sarah Waters,,
Man Booker Prize ,2011,,Half Blood Blues,Esi Edugyan,,
Man Booker Prize ,2004,,I’ll Go To Bed At Noon,Gerard Woodward,,
Man Booker Prize ,2010,,In a Strange Room,Damon Galgut,,
Man Booker Prize ,2006,,In The Country of Men,Hisham Matar,,
Man Booker Prize ,2011,,Jamrach’s Menagerie,Carol Birch,,
Man Booker Prize ,2002,,Life of Pi,Yann Martel,,
Man Booker Prize ,2006,,Mother’s Milk,Edward St Aubyn,,
Man Booker Prize ,2012,,Narcopolis,Jeet Thayil,,
Man Booker Prize ,2005,,Never Let Me Go,Kazuo Ishiguro,,
Man Booker Prize ,2003,,Notes on a Scandal,Zöe Heller,,
Man Booker Prize ,2003,,Oryx and Crake,Margaret Atwood,,
Man Booker Prize ,2011,,Pigeon English,Stephen Kelman,,
Man Booker Prize ,2008,,Sea of Poppies: A Novel, Amitav Ghosh,,
Man Booker Prize ,2011,,Snowdrops,A.D. Miller,,
Man Booker Prize ,2009,,Summertime,J. M. Coetzee,,
Man Booker Prize ,2012,,Swimming Home,Deborah Levy,,
Man Booker Prize ,2005,,The Accidental,Ali Smith,,
Man Booker Prize ,2009,,The Children's Book,A. S. Byatt,,
Man Booker Prize ,2008,,The Clothes on Their Backs,Linda Grant,,
Man Booker Prize ,2004,,The Electric Michelangelo,Sarah Hall,,
Man Booker Prize ,2010,,The Finkler,Howard Jacobson,,
Man Booker Prize ,2007,,The Gathering,Anne Enright,,
Man Booker Prize ,2003,,The Good Doctor,Damon Galgut,,
Man Booker Prize ,2006,,The Inheritance of Loss,Kiran Desai,,
Man Booker Prize ,2012,,The Lighthouse,Alison Moore,,
Man Booker Prize ,2010,,The Long Song,Andrea Levy,,
Man Booker Prize ,2006,,The Night Watch,Sarah Waters,,
Man Booker Prize ,2008,,The Northen Clemency,Philip Hensher,,
Man Booker Prize ,2009,,The Quickening Maze,Adam Foulds,,
Man Booker Prize ,2007,,The Reluctant Fundamentalist,Mohsin Hamid,,
Man Booker Prize ,2005,,The Sea,John Banville,,
Man Booker Prize ,2006,,The Secret River,Kate Grenville,,
Man Booker Prize ,2011,,The Sense of an Ending,Julian Barnes,,
Man Booker Prize ,2011,,The Sisters Brothers,Patrick deWitt,,
Man Booker Prize ,2002,,The Story of Lucy Gault,William Trevor,,
Man Booker Prize ,2008,,The White Tiger,Aravind Adiga,,
Man Booker Prize ,2012,,Umbrella,Will Self,,
Man Booker Prize ,2002,,Unless,Carol Shields,,
National Book Award,2002,Nonfiction,Master of the Senate: The Years of Lyndon Johnson,Robert A. Caro,,
National Book Award,2012,Nonfiction,"The Passage of Power: The Years of Lyndon Johnson, Volume 4",Robert A. Caro,,
National Book Award,2000,Fiction,Blonde,Joyce Carol Oates ,,
National Book Award,2003,Fiction,Drop City,T.C. Boyle ,,
National Book Award,2005,Fiction,Europe Central,William T. Vollmann,,
National Book Award,2003,Fiction,Evidence of Things Unseen,Marianne Wiggins,,
National Book Award,2010,Fiction,Great House,Nicole Krauss,,
National Book Award,2008,Fiction,The Lazarus Project,Aleksandar Hemon,,
National Book Award,2005,Fiction,Holy Skirts,Rene Steinke,,
National Book Award,2010,Fiction,I Hotel ,Karen Tei Yamashita,,
National Book Award,2007,Nonfiction,Legacy of Ashes: The History of the CIA,Tim Weiner,,
National Book Award,2012,Nonfiction,"Iron Curtain: The Crushing of Eastern Europe, 1944-56",Anne Applebaum,,
National Book Award,2005,Nonfiction,Bury the Chains: Prophets and Rebels in the Fight to Free an Empire’s Slaves ,Adam Hochschild,,
National Book Award,2003,Nonfiction,Gulag: A History,Anne Applebaum ,,
National Book Award,2007,Fiction,Fieldwork,Mischa Berlinski,,
National Book Award,2006,Fiction,A Disorder Peculiar to the Country,Ken Kalfus,,
National Book Award,2012,Fiction,A Hologram for the King,Dave Eggers,,
National Book Award,2002,Fiction,Big If,Mark Costello,,
National Book Award,2000,Fiction,Blue Angel ,Francine Prose,,
National Book Award,2006,Fiction,Eat the Document ,Dana Spiotta,,
National Book Award,2004,Fiction,Florida,Christine Schutt,,
National Book Award,2002,Fiction,Gorgeous Lies,Martha McPhee,,
National Book Award,2001,Fiction,Highwire Moon ,Susan Straight ,,
National Book Award,2008,Fiction,Home,Marilynne Robinson,,
National Book Award,2008,Nonfiction,The Dark Side: The Inside Story of How the War on Terror Turned into a War on American Ideals,Jane Mayer,,
National Book Award,2003,Fiction,A Ship Made of Paper,Scott Spencer,,
National Book Award,2009,Fiction,Far North,Marcel Theroux,,
National Book Award,2009,Fiction,American Salvage,Bonnie Jo Campbell,,
National Book Award,2001,Fiction,Among the Missing,Dan Chaon,,
National Book Award,2011,Fiction,Binocular Vision ,Edith Pearlman,,
National Book Award,2004,Fiction,Ideas of Heaven: A Ring of Stories,Joan Silber ,,
National Book Award,2012,Fiction,Billy Lynn's Long Halftime Walk,Ben Fountain,,
National Book Award,2000,Fiction,In America,Susan Sontag,,
National Book Award,2009,Fiction,"In Other Rooms, Other Wonders ",Daniyal Mueenuddin,,
National Book Award,2009,Fiction,Lark and Termite,Jayne Anne Phillips,,
National Book Award,2009,Fiction,Let the Great World Spin,Colum McCann,,
National Book Award,2007,Fiction,"Like You’d Understand, Anyway",Jim Shepard,,
National Book Award,2001,Fiction,Look at Me,Jennifer Egan,,
National Book Award,2010,Fiction,Lord of Misrule,Jaimy Gordon,,
National Book Award,2004,Fiction,Madeleine is Sleeping,Sarah Shun-lien Bynum,,
National Book Award,2006,Fiction,Only Revolutions,Mark Z. Danielewski,,
National Book Award,2004,Fiction,Our Kind,Kate Walbert,,
National Book Award,2010,Fiction,Parrot and Olivier in America,Peter Carey,,
National Book Award,2011,Fiction,Salvage the Bones ,Jesmyn Ward,,
National Book Award,2008,Fiction,Shadow Country,Peter Matthiessen,,
National Book Award,2010,Fiction,So Much for That ,Lionel Shriver,,
National Book Award,2008,Fiction,Telex from Cuba,Rachel Kushner,,
National Book Award,2011,Fiction,The Buddha in the Attic,Julie Otsuka,,
National Book Award,2001,Fiction,The Corrections,Jonathan Franzen,,
National Book Award,2000,Fiction,The Diagnosis,Alan Lightman,,
National Book Award,2006,Fiction,The Echo Maker ,Richard Powers,,
National Book Award,2008,Fiction,The End,Salvatore Scibona,,
National Book Award,2000,Fiction,The Feast of Love,Charles Baxter ,,
National Book Award,2003,Fiction,The Great Fire,Shirley Hazzard,,
National Book Award,2002,Fiction,The Heaven of Mercury,Brad Watson,,
National Book Award,2003,Fiction,The Known World,Edward P. Jones ,,
National Book Award,2001,Fiction,The Last Report on the Miracle at Little No Horse,Louise Erdrich,,
National Book Award,2005,Fiction,The March,E.L. Doctorow,,
National Book Award,2004,Fiction,The News from Paraguay ,Lily Tuck,,
National Book Award,2012,Fiction,The Round House,Louise Erdrich,,
National Book Award,2011,Fiction,The Sojourn,Andrew Krivak,,
National Book Award,2011,Fiction,The Tiger's Wife,Tea Obreht,,
National Book Award,2012,Fiction,The Yellow Birds,Kevin Powers,,
National Book Award,2006,Fiction,The Zero ,Jess Walter,,
National Book Award,2007,Fiction,Then We Came to the End ,Joshua Ferris,,
National Book Award,2012,Fiction,This is How You Lose Her,Junot Diaz,,
National Book Award,2002,Fiction,Three Junes,Julia Glass,,
National Book Award,2005,Fiction,Trance,Christopher Sorrentino,,
National Book Award,2007,Fiction,Tree of Smoke,Denis Johnson,,
National Book Award,2007,Fiction,Varieties of Disturbance ,Lydia Davis,,
National Book Award,2005,Fiction,Veronica,Mary Gaitskill,,
National Book Award,2002,Fiction,You Are Not a Stranger Here,Adam Haslett,,
National Book Award,2012,Nonfiction,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,,
National Book Award,2012,Nonfiction,"House of Stone: A Memoir of Home, Family, and a Lost Middle East",Anthony Shadid,,
National Book Award,2012,Nonfiction,The Boy Kings of Texas,Domingo Martinez,,
National Book Award,2005,Nonfiction,102 Minutes: The Untold Story of the Fight to Survive Inside the Twin Towers ,Jim Dwyer,Kevin Flynn,
National Book Award,2001,Nonfiction,"American Chica: Two Worlds, One Childhood",Marie Arana,,
National Book Award,2004,Nonfiction,"Arc of Justice: A Saga of Race, Civil Rights, and Murder in the Jazz Age",Kevin Boyle,,
National Book Award,2006,Nonfiction,"At Canaan’s Edge: America in the King Years, 1965-68",Taylor Branch,,
National Book Award,2007,Nonfiction,"Brother, I’m Dying",Edwidge Danticat,,
National Book Award,2002,Nonfiction,Complications: A Surgeon’s Notes on an Imperfect Science,Atul Gawande,,
National Book Award,2010,Nonfiction,"Cultures of War: Pearl Harbor, Hiroshima, 9-11, Iraq",John W. Dower,,
National Book Award,2000,Nonfiction,Darkness in El Dorado: How Scientists and Journalists Devastated the Amazon,Patrick Tierney,,
National Book Award,2010,Nonfiction,Every Man in This Village Is a Liar: An Education in War,Megan K. Stack,,
National Book Award,2008,Nonfiction,Final Salute: A Story of Unfinished Lives,Jim Sheeler,,
National Book Award,2009,Nonfiction,Following the Water: A Hydromancer's Notebook ,David M. Carroll,,
National Book Award,2009,Nonfiction,Fordlandia: The Rise and Fall of Henry Ford's Forgotten Jungle City,Greg Grandin,,
National Book Award,2000,Nonfiction,"From Dawn to Decadence: 500 Years of Western Cultural Life, 1500 to the Present",Jacques Barzun,,
National Book Award,2007,Nonfiction,God Is Not Great: How Religion Poisons Everything,Christopher Hitchens,,
National Book Award,2009,Nonfiction,"he Poison King: The Life and Legend of Mithradates, Rome's Deadliest Enemy ",Adrienne Mayor,,
National Book Award,2006,Nonfiction,Imperial Life in the Emerald City: Inside Iraq’s Green Zone,Rajiv Chandrasekaran,,
National Book Award,2000,Nonfiction,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,,
National Book Award,2005,Nonfiction,Jean-Jacques Rousseau: Restless Genius,Leo Damrosch,,
National Book Award,2010,Nonfiction,Just Kids,Patti Smith,,
National Book Award,2004,Nonfiction,Life on the Outside: The Prison Odyssey of Elaine Bartlett,Jennifer Gonnerman,,
National Book Award,2003,Nonfiction,Lost Prophet: The Life and Times of Bayard Rustin,John D'Emilio ,,
National Book Award,2011,Nonfiction,Love and Capital: Karl and Jenny Marx and the Birth of a Revolution,Mary Gabriel,,
National Book Award,2011,Nonfiction,Malcolm X: A Life of Reinvention,Manning Marable,,
National Book Award,2002,Nonfiction,Mapping Human History: Discovering the Past through Our Genes,Steve Olson,,
National Book Award,2001,Nonfiction,My Story as Told by Water,David James Duncan,,
National Book Award,2001,Nonfiction,"Neighbors: The Destruction of the Jewish Community in Jedwabne, Poland",Jan T. Gross,,
National Book Award,2010,Nonfiction,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,,
National Book Award,2006,Nonfiction,Oracle Bones: A Journey Between China’s Past and Present ,Peter Hessler,,
National Book Award,2005,Nonfiction,Out of Eden: An Odyssey of Ecological Invasion ,Alan Burdick,,
National Book Award,2011,Nonfiction,"Radioactive: Marie & Pierre Curie, A Tale of Love and Fallout ",Lauren Redniss,,
National Book Award,2007,Nonfiction,Ralph Ellison: A Biography ,Arnold Rampersad,,
National Book Award,2009,Nonfiction,Remarkable Creatures: Epic Adventures in the Search for the Origins of Species,Sean B. Carroll,,
National Book Award,2010,Nonfiction,Secret Historian: The Life and Times of Samuel Steward,Justin Spring,,
National Book Award,2004,Nonfiction,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks upon the United States- Authorized Edition,Thomas Kean,National Commission on Terrorist Attacks Upon the United States,
National Book Award,2003,Nonfiction,The Big House: A Century in the Life of an American Summer Home,George Howe Colt ,,
National Book Award,2000,Nonfiction,The Collaborator: The Trial and Execution of Robert Brasillach,Alice Kaplan,,
National Book Award,2011,Nonfiction,The Convert: A Tale of Exile and Extremism,Deborah Baker,,
National Book Award,2003,Nonfiction,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",Erik Larson ,,
National Book Award,2009,Nonfiction,The First Tycoon: The Epic Life of Cornelius Vanderbilt ,T.J. Stiles,,
National Book Award,2008,Nonfiction,The Hemingses of Monticello: An American Family,Annette Gordon-Reed,,
National Book Award,2002,Nonfiction,The Last American Man,Elizabeth Gilbert,,
National Book Award,2006,Nonfiction,The Looming Tower: Al-Qaeda and the Road to 9/11,Lawrence Wright,,
National Book Award,2001,Nonfiction,The Lost Children of Wilder: The Epic Struggle to Change Foster Care,Nina Bernstein,,
National Book Award,2001,Nonfiction,The Noonday Demon: An Atlas of Depression ,Andrew Solomon,,
National Book Award,2008,Nonfiction,The Suicide Index: Putting My Father’s Death in Order,Joan Wickersham,,
National Book Award,2011,Nonfiction,The Swerve: How the World Became Modern,Stephen Greenblatt,,
National Book Award,2006,Nonfiction,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl ,Timothy Egan,,
National Book Award,2005,Nonfiction,The Year of Magical Thinking,Joan Didion,,
National Book Award,2008,Nonfiction,This Republic of Suffering: Death and the American Civil War,Drew Gilpin Faust,,
National Book Award,2007,Nonfiction,Unruly Americans and the Origins of the Constitution,Woody Holton,,
National Book Award,2000,Nonfiction,"W.E.B. Du Bois: The Fight for Equality and the American Century, 1919-1963",David Levering Lewis,,
National Book Award,2003,Nonfiction,Waiting for Snow in Havana: Confessions of a Cuban Boy ,Carlos Eire,,
National Book Award,2004,Nonfiction,Washington’s Crossing,David Hackett Fischer ,,
National Book Award,2002,Nonfiction,When Smoke Ran Like Water: Tales of Environmental Deception and the Battle Against Pollution,Devra Davis ,,
National Book Award,2004,Nonfiction,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt ,,
National Book Award,2000,Poetry,A New Selected Poems,Galway Kinnell,,
National Book Award,2006,Poetry,Angle of Yaw ,Ben Lerner,,
National Book Award,2006,Poetry,Averno ,Louise Glück,,
National Book Award,2012,Poetry,Bewilderment: New Poems and Translations ,David Ferry,,
National Book Award,2000,Poetry,Blessing the Boats: New and Selected Poems 1988-2000,Lucille Clifton,,
National Book Award,2008,Poetry,Blood Dazzler ,Patricia Smith,,
National Book Award,2001,Poetry,Brutal Imagination,Cornelius Eady,,
National Book Award,2010,Poetry,By the Numbers,James Richardson,,
National Book Award,2006,Poetry,Capacity,James McMichael,,
National Book Award,2006,Poetry,Chromatic ,H.L. Hix,,
National Book Award,2004,Poetry,Collected Poems,Donald Justice,,
National Book Award,2008,Poetry,Creatures of a Day ,Reginald Gibbons,,
National Book Award,2011,Poetry,Devotions ,Bruce Smith,,
National Book Award,2004,Poetry,"Door in the Mountain: New and Collected Poems, 1965-2003 ",Jean Valentine,,
National Book Award,2011,Poetry,Double Shadow,Carl Phillips,,
National Book Award,2012,Poetry,Fast Animal,Tim Seibles,,
National Book Award,2008,Poetry,Fire to Fire: New and Selected Poems ,Mark Doty,,
National Book Award,2004,Poetry,Goest,Cole Swensen,,
National Book Award,2005,Poetry,"Habitat: New and Selected Poems, 1965-2005 ",Brendan Galvin,,
National Book Award,2011,Poetry,Head Off & Split,Nikky Finney,,
National Book Award,2012,Poetry,Heavenly Bodies,Cynthia Huntington,,
National Book Award,2010,Poetry,Ignatz ,Monica Youn,,
National Book Award,2002,Poetry,In the Next Galaxy,Ruth Stone,,
National Book Award,2003,Poetry,Jelly Roll: A Blues,Kevin Young,,
National Book Award,2010,Poetry,Lighthead,Terrance Hayes,,
National Book Award,2007,Poetry,Magnetic North,Linda Gregerson,,
National Book Award,2012,Poetry,Meme,Susan Wheeler,,
National Book Award,2001,Poetry,Mercurochrome,Wanda Coleman ,,
National Book Award,2007,Poetry,Messenger: New and Selected Poems 1976-2006 ,Ellen Bryant Voigt,,
National Book Award,2005,Poetry,Migration: New and Selected Poems ,W.S. Merwin,,
National Book Award,2000,Poetry,New Addresses: Poems,Kenneth Koch,,
National Book Award,2012,Poetry,Night of the Republic,Alan Shapiro,,
National Book Award,2007,Poetry,Old Heart ,Stanley Plumly,,
National Book Award,2010,Poetry,One with Others ,C.D. Wright,,
National Book Award,2009,Poetry,Open Interval,Lyrae Van Clief-Stefanon,,
National Book Award,2009,Poetry,Or to Begin Again,Ann Lauterbach,,
National Book Award,2001,Poetry,Poems Seven: New and Complete Poetry ,Alan Dugan,,
National Book Award,2001,Poetry,Rooms are Never Finished,Agha Shahid Ali,,
National Book Award,2002,Poetry,Shadow of Heaven,Ellen Bryant Voigt,,
National Book Award,2004,Poetry,Shoah Train,William Heyen,,
National Book Award,2002,Poetry,Sleeping with the Dictionary,Harryette Mullen,,
National Book Award,2003,Poetry,Sparrow: Poems,Carol Muske-Dukes ,,
National Book Award,2009,Poetry,Speak Low,Carl Phillips,,
National Book Award,2006,Poetry,Splay Anthem,Nathaniel Mackey,,
National Book Award,2005,Poetry,Star Dust: Poems ,Frank Bidart,,
National Book Award,2000,Poetry,Tell Me,Kim Addonizio ,,
National Book Award,2011,Poetry,The Chameleon Couch,Yusef Komunyakaa,,
National Book Award,2010,Poetry,The Eternal City,Kathleen Graber,,
National Book Award,2007,Poetry,The House on Boulevard St,David Kirby,,
National Book Award,2005,Poetry,The Moment’s Equation ,Vern Rutsala,,
National Book Award,2000,Poetry,The Other Lover,Bruce Smith,,
National Book Award,2003,Poetry,The Owner of the House: New Collected Poems 1940-2001,Louis Simpson,,
National Book Award,2004,Poetry,The Rest of Love,Carl Phillips,,
National Book Award,2003,Poetry,The Singing,C.K. Williams,,
National Book Award,2002,Poetry,The Smallest Muscle in the Human Body,Alberto Rios,,
National Book Award,2002,Poetry,The Unswept Room,Sharon Olds,,
National Book Award,2003,Poetry,The Voice at 3:00 AM: Selected Late and New Poems,Charles Simic,,
National Book Award,2001,Poetry,They Can't Take That Away from Me,Gail Mazur,,
National Book Award,2007,Poetry,Time and Materials ,Robert Hass,,
National Book Award,2011,Poetry,Tonight No Poetry Will Serve: Poems 2007-2010,Adrienne Rich,,
National Book Award,2009,Poetry,Transcendental Studies: A Trilogy,Keith Waldrop,,
National Book Award,2009,Poetry,Versed ,Rae Armantrout,,
National Book Award,2008,Poetry,Watching the Spring Festival ,Frank Bidart,,
National Book Award,2005,Poetry,Where Shall I Wander ,John Ashbery,,
National Book Award,2008,Poetry,Without Saying ,Richard Howard,,
National Book Award,2008,Young people's Literature,Chains,Laurie Halse Anderson,,
National Book Award,2009,Young people's Literature,Charles and Emma: The Darwins’ Leap of Faith ,Deborah Heiligman,,
National Book Award,2011,Young people's Literature,Chime ,Franny Billingsley,,
National Book Award,2009,Young people's Literature,Claudette Colvin: Twice Toward Justice,Phillip Hoose,,
National Book Award,2010,Young people's Literature,Dark Water,Laura McNeal,,
National Book Award,2011,Young people's Literature,Flesh & Blood So Cheap: The Triangle Fire and Its Legacy,Albert Marrin,,
National Book Award,2011,Young people's Literature,Inside Out & Back Again,Thanhha Lai,,
National Book Award,2009,Young people's Literature,Jumped,Rita Williams-Garcia,,
National Book Award,2009,Young people's Literature,Lips Touch: Three Times,Laini Taylor,,
National Book Award,2010,Young people's Literature,Lockdown,Walter Dean Myers,,
National Book Award,2010,Young people's Literature,Mockingbird,Kathryn Erskine,,
National Book Award,2011,Young people's Literature,My Name Is Not Easy ,Debby Dahl Edwardson,,
National Book Award,2011,Young people's Literature,Okay for Now ,Gary D. Schmidt,,
National Book Award,2010,Young people's Literature,One Crazy Summer ,Rita Williams-Garcia,,
National Book Award,2010,Young people's Literature,Ship Breaker,Paolo Bacigalupi,,
National Book Award,2009,Young people's Literature,Stitches,David Small,,
National Book Award,2008,Young people's Literature,The Disreputable History of Frankie Landau-Banks ,E. Lockhart,,
